,nid,title,department,staff,time,text
2087,12087,國立高雄科技大學 辦理高教深耕計畫「商業資料分析Power BI培訓研習」資訊,教務處,陳韻萍,2022-06-08 14:59:12,
2088,12088,轉知教育部國民及學前教育署（以下簡稱國教署）辦理111學年度中央課程與教學輔導諮詢教師團隊（以下簡稱央團）新任團員第2次遴選案,教務處,陳韻萍,2022-06-08 15:08:04,
2089,12089,逢甲大學外國語文學系謹訂於111年6月25日舉辦「翻轉．跨文化論壇暨第八屆逢甲大學外語文教學國際學術研討會」,教務處,陳韻萍,2022-06-08 15:25:59,
2090,12090,台南應用科技大學 推廣教育中心辦理「2022年我是調茶師」種子師資研習課程招生簡章及海報,教務處,陳韻萍,2022-06-08 15:31:04,
2091,12091,國立政治大學教育學院教師研習中心執行教育部補助辦理｢111年度高級中等以下學校教師在職進修專長增能學分班｣簡章,教務處,陳韻萍,2022-06-08 15:44:22,
2092,12092,新北三重商工技術型高中社會領域推動中心辦理「議題融入教案設計比賽得獎作品教案分享」線上研習 ,教務處,陳韻萍,2022-06-09 08:30:03,
2093,12093,靜宜大學台灣文學系舉辦教學成長活動「氣候變遷﹒環境倫理﹒動物生存權及相關書寫：高中、大學教師教案設計聯合工作坊」,教務處,陳韻萍,2022-06-09 08:39:23,
2094,12094,樂學網科技股份有限公司辦理高中學測免費直播資訊,輔導室,輔導幹事,2022-06-09 08:45:10,
2095,12095,臺北市立松山工農辦理「111學年度臺北市校園景觀樹木修剪技術研習」,教務處,陳韻萍,2022-06-09 08:43:16,
2096,12096,轉送教育部111年度南區防制校園霸凌理論與實務研討會實施計畫，詳如說明，請查照。,生輔組,學創-生輔林,2022-06-09 08:51:01,
2097,12097,轉知：經濟部工業局彰濱工業區服務中心（鹿港、線西、崙尾）周遭海域水深危險，不宜從事水上活動，請勿至該工業區鄰近水域戲水，以維護人身安全。,生輔組,生輔幹事,2022-06-09 08:51:04,一、該工業區為填海造陸開發而成且尚在開發中，周圍海域水深危險且多暗流，為維護師生安全，，請勿至該工業區鄰近水域戲水。二、檢附經濟部工業局彰濱工業區服務中心函文1份。
2098,12098,教育部委請國立彰化師範大學（以下簡稱彰師大）辦理「111年中小學初任教師導入輔導暨知能研習實施計畫」之「跨校共學輔導員」招募暨辦理「共學輔導員線上培訓工作坊」,教務處,陳韻萍,2022-06-09 08:52:55,
2099,12099,110學年度第2學期「臺北市國民中學學習扶助英文教學共備社群」,教務處,教學組幹事,2022-06-09 09:06:16,
2100,12100,[學雜費減免]111學年度第1學期特殊身分(低收、中低收、身心障礙、經濟弱勢、原住民、特殊境遇家庭、軍公教遺族、現役軍人子女)學生學雜費減免申請,教務處,註冊組幹事,2022-06-09 09:08:33,111學年度第1學期申請「特殊身分學生學雜費減免及就學費用補助」通知1一、  申請條件：身心障礙人士子女、身心障礙學生、低收入戶學生、中低收入戶學生、原住民學生、特殊境遇家庭子女或孫子女、經濟弱勢學生、軍公教遺族、傷殘榮軍子女、現役軍人子女。二、需要申請的舊生請請於111年6月17日(星期五)前填寫完畢，自行送至註冊組辦理。申請單請上網列印[教務處→註冊組→常用表單]或向註冊組索取。111617()三、填寫說明：(一)請依申請表上說明檢附相關證明文件。(1102)(二)軍公教遺族、傷殘榮軍子女舊申請者，不需再次填寫申請，在校期間皆有效。
2101,12101,[高三升學]111學年度個人申請錄取正備取生請至甄委會選填志願,教務處,註冊組長,2022-06-09 09:52:16,111學年度個人申請錄取同學(無論正備取)，皆須上甄委會填志願，只有一間學校錄取也要填。(一)選填時間:6/9(四)-6/10(五)上午9時到下午21時。(二)選填網址:https://www.cac.edu.tw/apply111/index.php(三)如未選填將視為放棄錄取，為避免影響升學權益，請高三正備取生務必上網選填。(四)6/15(三)公告最終錄取結果。
2102,12102,轉知臺北市政府教育局「全國公私立高級中等學校111年新興科技創意設計競賽」，請有意願師生報名參與。,教務處,設備幹事,2022-06-09 09:57:44,
2103,12103,國語文學科中心辦理「2023年高中國文教學國際研討會」徵稿辦法,教務處,教學組幹事,2022-06-09 10:30:47,
2104,12104,賀！本校學生參加臺北醫學大學110學年度自主學習計畫競賽榮獲佳績,圖書館,圖書閱讀教師,2022-06-09 12:00:43,賀！本校114班 吳○○○ 同學參加「臺北醫學大學110學年度自主學習計畫競賽」，榮獲高中職組入選。得獎作品「略勝一籌——短期記憶與學習策略」。
2105,12105,教育部教師諮商輔導支持中心110學年度第二學期《從心得力》－「三日工作坊」實施計畫,教務處,陳韻萍,2022-06-09 14:14:59,
2106,12106,臺北市立新民國中  辦理「110學年度臺北市北區雙語課程學校群組」增能研習暨公開觀議課 線上研習,教務處,陳韻萍,2022-06-09 14:19:46,
2107,12107,金車文教基金會 「關於淨灘的大小事」教師研習訊息  線上課程,教務處,陳韻萍,2022-06-09 14:23:29,
2108,12108,臺北市立大學   音樂學系「2022應用音樂研討會－流行音樂產業發展及跨領域之應用」,教務處,陳韻萍,2022-06-09 14:26:05,
2109,12109,中原大學辦理「程式設計與邏輯思維」課程。,輔導室,輔導幹事,2022-06-09 14:45:57,
2110,12110,轉知中華創新發明學會「2022第十八屆烏克蘭國際發明展」，請有意願的同學踴躍報名。,教務處,設備幹事,2022-06-09 15:25:24,
2111,12111,轉知中華創新發明學會「2022塞普勒斯國際發明展」，請有意願的同學踴躍參加。,教務處,設備幹事,2022-06-09 15:35:26,
2112,12112,國立臺灣科學教育館辦理「華人資訊語文競技與創意設計大賞─2022年第三屆科學與科普專業英文能力大賽實施計畫」活動資訊，請參閱。,教務處,實研幹事,2022-06-09 16:14:53,主旨：國立臺灣科學教育館辦理「華人資訊語文競技與創意設計大賞─2022年第三屆科學與科普專業英文能力大賽實施計畫」活動資訊，請詳閱附件。說明：一、依據國立臺灣科學教育館111年6月1日科推字第11104002120號函辦理。二、旨案活動鼓勵師生踴躍參加，並惠予參賽師生公（差）假登記。三、檢附國立臺灣科學教育館來函影本及活動計畫1份。
2113,12113,檢送「高級中等學校學習扶助補強課程模組應用教師增能暨輔導支持系統計畫」辦理「111年高級中等學校補強課程模組徵選」活動簡章,教務處,教學組幹事,2022-06-09 16:18:49,
2114,12114,臺北市原住民族教育資源中心(以下簡稱本中心)辦理「臺北市110學年度原住民族文化教師培力外埠參訪活動實施計畫」1份，請參閱。,教務處,實研幹事,2022-06-09 16:21:04,主旨：臺北市原住民族教育資源中心(以下簡稱本中心)辦理「臺北市110學年度原住民族文化教師培力外埠參訪活動實施計畫」1份，請詳閱說明及附件。說明：一、本活動重要資訊說明如次，於請詳見附件計畫內容：       (一)活動日期：111年7月12日(星期二)至111年7月14日(星期四)，三天二夜，活動日期將視疫情滾動修正。       (二)活動地點：新竹市及新竹縣原住民族教育文化相關機構及部落景點。       (三)參加對象、名額與錄取順序：錄取名額以30名為限，若超過報名人數，依照報名時間及下列資格順序錄取：             1.曾參與本市110學年度「原住民族文化教師培力」增能計畫初階研習之教師。             2.本市原住民族課程設計及教材研發小組教師。             3.本市對原住民族議題、文化及教學課程有興趣之教師。       (四)報名方式：即日起至111年6月24日（星期五）中午12 時前 ，請至臺北市教師在職研習網報名，並填寫google表單，網址詳見計畫。二、參加研習人員惠請各校給予公(差)假出席。三、聯絡人：臺北市原住民族教育資源中心 課程教學組長鄧文旋老師(電話：2783-7697分機1603)。
2115,12115,新北市110學年度本土語言（閩南語及客家語）教學支援人員認證及增能研習實施計畫，請參閱。,教務處,實研幹事,2022-06-09 16:25:31,新北市110學年度本土語言（閩南語及客家語）教學支援人員認證及增能研習實施計畫，請詳閱說明及附件。說明：一、本年度研習皆採線上課程，請參與教師依照計畫向承辦學校辦理報名與取得研習課程代碼，俾利後續課程參與。另為資源之有效利用，請參與學校教師勿重複報名，        新北市政府教育局將落實追蹤教師報名後之出缺席情形與研習成效。二、報名方式：       (一)教學支援人員認證研習:             1.請填妥報名表、備齊中高級證書影本及回郵信封（A4 大小及限時掛號43元郵資），以掛號郵寄至承辦學校報名，郵戳為憑，逾期不受理。             2.閩南語請寄至：23842新北市樹林區千歲街59號，文林國小教務處收。             3.客家語請寄至：239新北市鶯歌區尖山埔路106號，鶯歌國小教務處收。       (二)教學支援人員增能研習:             1.請填妥報名表、教支人員證書影本及回郵信封（A4大小及限時掛號43元郵資），以掛號郵寄至承辦學校報名，郵戳為憑，逾期不受理。             2.閩語研習請寄至：241037新北市三重區中正北路113 號，重陽國小閩南語輔導團收             3.客語研習請寄至：235新北市中和區中和路100號，中和國小教務處收。三、若有相關疑問，請洽新北市政府教育局溫翎君小姐，電話：(02)29603456分機2696。
2116,12116,國立中山大學辦理原住民族生物科學人才培訓計畫，舉辦探究餐桌上蛋白質變性及胺基酸的檢測線上實作課程，邀請原住民族學生參與，請參閱。,教務處,實研幹事,2022-06-09 16:33:52,"主旨：國立中山大學辦理原住民族生物科學人才培訓計畫，舉辦探究餐桌上蛋白質變性及胺基酸的檢測線上實作課程，           邀請原住民族學生參與，請詳閱說明及附件。說明：一、第1~2梯:111年6月17日(星期五)14:00~16:30及18:00~20:30，報名截止:6月13日(星期一截止)，名額28名。二、第3~4梯:111年7月1日(星期五)12:50~15:20及16:00~18:30，報名截止:6月27日(星期一截止)，名額28名。三、以上共四梯，請擇一時段參加，費用全程免費。四、檢附活動簡章,及線上報名網址： https://forms.gle/Vn4Uwe9UEJP4VGYA6 。五、活動聯絡人林嘉琪或陳聖寶助理07-5253621。"
